sent_length,capitalization,articles,mult_negs,has_svo,has_sov,has_vos,has_vso,has_ovs,has_osv,color_special,color_regular,filler,hedges,swearwords,sentiment,min_response,adjectives,punct_?,punct_!,y_label,extra_label,set_type
25.0,3.3333333333333335,1.5833333333333333,0.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,7.0,10.0,0.18307907370407372,0.0,1.8333333333333333,1.0,6.0,male,the-netherlands,train
300.0,11.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,0.06574074074074077,0.0,29.0,0.0,0.0,female,poland,train
12.5,1.7083333333333333,0.7916666666666666,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,3.0,7.0,-0.034967983405483405,3.0,0.7083333333333334,1.0,2.0,male,germany,train
20.0,3.4,0.9333333333333333,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,0.053564814814814815,0.0,0.9333333333333333,2.0,4.0,female,new-delhi,train
23.076923076923077,1.3076923076923077,0.5384615384615384,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,4.0,0.10454545454545455,0.0,1.7692307692307692,0.0,0.0,female,iran,train
37.5,13.75,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.1671875,0.0,2.0,0.0,0.0,male,poland,train
30.0,3.0,2.5,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,5.0,4.0,0.24083333333333337,0.0,2.5,1.0,1.0,female,germany,train
150.0,45.5,2.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.48358974358974355,0.0,7.0,0.0,0.0,male,russia,train
42.857142857142854,7.285714285714286,2.2857142857142856,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-0.02707431457431455,0.0,2.857142857142857,1.0,0.0,male,poland,train
13.636363636363637,1.8181818181818181,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,9.0,6.0,0.16122179588088678,1.0,0.8181818181818182,2.0,4.0,male,poland,train
21.428571428571427,3.0714285714285716,0.7857142857142857,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,10.0,0.29443993506493504,0.0,1.7857142857142858,1.0,10.0,female,iran,train
