sent_length,capitalization,articles,mult_negs,has_svo,has_sov,has_vos,has_vso,has_ovs,has_osv,color_special,color_regular,filler,hedges,swearwords,sentiment,min_response,adjectives,punct_?,punct_!,y_label,extra_label,set_type
17.647058823529413,2.176470588235294,1.1764705882352942,0.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,0.06576797385620915,0.0,1.1764705882352942,1.0,3.0,the-netherlands,female,train
13.636363636363637,2.1363636363636362,0.5909090909090909,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,7.0,0.17376893939393942,0.0,1.2727272727272727,0.0,0.0,new-delhi,male,train
17.647058823529413,1.8823529411764706,1.1764705882352942,0.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,12.0,7.0,0.0540826330532213,0.0,1.8823529411764706,2.0,0.0,iran,male,train
21.428571428571427,1.0,1.3571428571428572,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.22690476190476191,0.0,2.0,1.0,0.0,the-netherlands,female,train
11.11111111111111,2.074074074074074,0.8518518518518519,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,4.0,0.16766975308641974,0.0,1.1481481481481481,3.0,6.0,germany,male,train
15.0,0.95,1.35,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,5.0,0.13598214285714286,0.0,1.6,0.0,0.0,portugal,female,train
12.5,0.9166666666666666,0.625,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,7.0,0.06180555555555556,0.0,0.875,1.0,2.0,spain,male,train
12.5,1.0,0.7916666666666666,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,4.0,0.0553109217171717,0.0,1.5,0.0,0.0,russia,male,train
18.75,2.125,1.375,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,0.05923887310606061,1.0,1.6875,0.0,0.0,russia,male,train
21.428571428571427,2.2142857142857144,2.4285714285714284,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,0.29081619769119765,0.0,1.6428571428571428,0.0,0.0,the-netherlands,male,train
25.0,1.8333333333333333,2.75,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,0.02452922077922078,0.0,1.9166666666666667,0.0,1.0,poland,male,train
33.333333333333336,1.3333333333333333,3.2222222222222223,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,0.1606721981721982,0.0,2.5555555555555554,0.0,0.0,the-netherlands,female,train
14.285714285714286,1.3333333333333333,1.4761904761904763,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,3.0,0.12935837971552258,0.0,1.0476190476190477,0.0,1.0,germany,male,train
20.0,1.6666666666666667,1.2,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,0.049537037037037046,0.0,1.7333333333333334,0.0,0.0,italy,male,train
20.0,2.2,1.1333333333333333,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,4.0,0.22154761904761908,1.0,1.5333333333333334,0.0,1.0,russia,male,train
